Mass_Tag_ID	Monoisotopic_Mass	Avg_GANET	High_Peptide_Prophet_Probability	Cnt_GANET
31320532	2010.10835	0.3405167	0.0229988	3
13860	2010.964586	0.3748765	1	7
28300577	2010.968612	0.5894984	1	197
31318087	2011.92364	0.4154028	0.0458797	46
22064	2012.16691	0.4021317	0.999999	5
30574935	2014.128226	0.439467	0.604399	3
4197803	2015.036295	0.546576	0.557373	3
7970177	2016.046801	0.4211928	0.999991	4
22307333	2016.071297	0.5834892	0.999594	5
1018	2016.913611	0.2393791	1	677
31779497	2016.921007	0.331128	0.806826	3
21504	2016.953556	0.4344225	0.999993	4
11821	2016.957392	0.4097037	1	827
29036715	2016.976485	0.3748936	0.851471	39
72892640	2017.01556	0.5285611	0.975517	2
31418930	2018.020703	0.3844581	0.249197	5
29521526	2018.061793	0.4375075	0.999999	6
43170948	2018.080887	0.3178065	0.0217455	2
21481	2018.893067	0.4891388	0.999985	7
29036722	2018.903641	0.2383374	0.812646	79
7996715	2020.015905	0.374153	0.51596	26
30574410	2020.033196	0.3461752	0.997756	28
30067616	2020.060152	0.3834823	0.360306	13
13254	2020.98869	0.3421957	1	15
5042	2021.017679	0.1489867	0.99981	4
31775213	2021.151986	0.5593109	0.97606	6
23769	2022.053338	0.252177	0.999356	19
21336	2023.077109	0.3555084	1	22
22375	2023.899166	0.2186184	0.999316	35
21338	2023.982487	0.467434	0.999997	36
7997087	2024.065152	0.4103228	0.992637	22
8531608	2024.935988	0.5084884	0.918313	42
30572479	2025.074131	0.5098798	0.930846	142
21549	2025.10399	0.379252	0.999866	9
29036944	2026.059674	0.5207356	0.998091	45
23179	2027.00059	0.2340758	0.999423	16
11912	2027.105038	0.4297521	1	234
11911	2029.051288	0.506339	1	461
16210	2029.063176	0.3991629	1	358
30572006	2031.898889	0.3061301	0.993648	17
19713	2031.972315	0.291052	0.248008	5
11679	2032.027794	0.417677	1	353
7996749	2032.062842	0.4895992	0.999379	5
7970781	2033.050228	0.399869	0.996264	4
12576	2033.079217	0.3495824	1	813
4199366	2033.094475	0.5054845	0.99996	17
66586142	2033.163217	0.4611802	0.153077	2
28302715	2033.908479	0.3837572	0.451727	9
15348	2035.016228	0.5047346	0.969876	22
17174090	2036.998862	0.3883028	0.789184	13
21999	2037.041773	0.4680431	0.998585	7
30064482	2038.125727	0.2995226	0.508892	5
4750	2038.981496	0.5046263	0.74458	20
17406	2039.065963	0.2664215	0.97384	21
15199	2039.126165	0.510779	1	10
28300977	2039.994502	0.2507393	0.909027	21
3986	2040.107491	0.3427118	0.163313	6
28302258	2040.895663	0.195296	0.420038	2
28675585	2040.915645	0.2474002	0.974378	5
74370167	2040.993776	0.4214035	0.995762	1
31775301	2041.049254	0.4030817	0.972495	35
21472	2041.094198	0.3852383	0.999999	1
21977	2042.046536	0.226391	1	2
1252	2042.058424	0.4099346	0.999987	162
4202274	2042.863697	0.2700078	0.999823	17
30068336	2042.963146	0.4040722	0.0744378	11
31319638	2043.115889	0.2466032	0.0767401	5
30068107	2043.978841	0.3608346	0.977149	18
1760	2044.020589	0.4428965	1	948
31395774	2045.05809	0.4744602	0.011251	4
12515	2046.015618	0.7532257	1	387
15700	2047.038691	0.2161911	1	12
17100292	2047.077766	0.6487514	0.986868	13
28675650	2050.095868	0.3244684	1	26
1101	2050.119685	0.4400342	1	434
4204706	2050.171328	0.7448843	1	155
31395987	2050.9595	0.2693247	0.999736	4
23402	2052.063902	0.4114765	1	95
11034	2052.107491	0.2481577	1	227
43171292	2052.905749	0.2281971	0.401284	2
7997703	2053.193457	0.3531492	0.0278314	6
34704634	2054.99934	0.4005817	0.981317	3
38624847	2055.093426	0.3836011	0.201892	1
28301932	2055.275349	0.4095367	0.959133	5
7970649	2056.097891	0.4998658	0.999998	408
15198	2056.156738	0.4970238	1	72
16278	2057.028911	0.2528867	0.330519	12
30068533	2057.097844	0.5902275	0.274727	12
17099709	2057.903773	0.2464679	0.0426707	5
32028366	2058.089066	0.3703429	0.980852	16
24329	2059.131251	0.2316132	0.997504	2
11660	2059.142482	0.3027984	1	87
11600	2061.110516	0.4631989	0.339749	3
2911021	2061.965121	0.4397042	0.968486	64
4204693	2062.103264	0.5037597	1	304
30066634	2062.911227	0.2971077	0.968212	37
4207798	2064.00639	0.5342572	1	503
15784	2064.034913	0.5172272	0.993601	5
11259	2064.150592	0.5705465	1	39
33343393	2064.152608	0.3344407	0.28473	7
15685	2066.000256	0.232692	1	15
30067145	2067.064904	0.5248608	0.999012	10
31397037	2067.129811	0.2328718	0.992103	3
28300360	2068.125059	0.4844595	0.92086	6
7969580	2068.200328	0.374781	0.994686	4
33340863	2069.126833	0.3874276	0.372421	4
30573948	2070.002566	0.3339519	0.62477	4
4207913	2070.828943	0.3357016	0.999999	22
14243	2072.139066	0.3669054	0.999999	5
7996937	2072.283269	0.3324778	0.586389	2
29568419	2073.961095	0.3856999	1	6
2910731	2075.87096	0.3891537	0.999905	3
31418680	2076.002364	0.3039996	0.991958	5
7996745	2077.985189	0.5099044	0.927665	5
31773870	2078.027908	0.2754268	0.999774	11
33341076	2078.100678	0.4089278	0.998255	5
10617203	2078.907286	0.2588689	0.999972	7
4207575	2078.991668	0.4008944	0.999997	4
17353	2080.120353	0.4393125	0.999998	9
15213	2080.146186	0.3816621	0.999998	8
7996628	2080.200328	0.5126644	0.405177	15
30066910	2080.22279	0.3043739	0.175791	16
30574488	2080.979958	0.3322835	0.94622	3
21619	2081.134229	0.3895768	0.999985	3
1078	2082.001696	0.3761488	1	151
21480	2083.022967	0.4527249	1	125
7565150	2083.924128	0.2996441	0.975036	3
31319093	2083.930188	0.4248166	0.992225	4
31396171	2083.980961	0.4048283	0.97107	2
11058	2085.060209	0.2772197	1	216
14937	2085.10062	0.4285546	0.119978	4
31774800	2085.866329	0.3282674	0.407035	3
29258967	2085.990741	0.4949898	0.564286	20
29568234	2086.149544	0.6636714	0.999623	3
17288	2086.985332	0.2995328	0.999963	338
30573258	2088.111051	0.4224751	0.798501	6
9272	2088.94616	0.4178264	1	155
66584427	2089.084303	0.4913341	0.999924	4
29258289	2089.153046	0.3082741	0.131165	19
2910721	2090.035304	0.3480978	1	3
31394344	2090.053062	0.3701106	0.56302	21
11011	2090.125831	0.3332616	1	926
43240862	2090.125831	0.3929716	0.0944661	5
11046402	2090.874928	0.1604392	0.999929	4
20309	2091.028053	0.6040888	0.949486	2
38626204	2091.095926	0.3202185	0.186269	2
17174455	2091.097262	0.4990994	0.681272	12
4200137	2091.187322	0.3793302	0.179783	5
7997054	2091.995942	0.3194114	0.999491	82
23069781	2092.012069	0.6751756	0.989817	157
53933087	2092.134954	0.4089994	0.881267	3
12897	2092.963537	0.4579102	0.999127	3
31779447	2093.112445	0.3427994	0.882407	20
4199522	2094.206082	0.4567194	0.899662	7
30063610	2095.873143	0.3093536	0.999987	6
8332108	2095.955807	0.3086196	1	1
31187811	2095.982297	0.3734559	0.999966	5
33340959	2096.017345	0.3579053	0.999652	3
12555	2096.147626	0.5168738	1	10
30066504	2097.063769	0.3792841	0.878195	2
1088	2097.869699	0.2448635	1	751
44475176	2097.935942	0.4208402	0.624865	4
28300194	2097.976819	0.4014848	1	1
43172291	2099.13606	0.4231318	0.0211795	7
30063343	2099.9343	0.3848191	0.637177	19
17099949	2100.027517	0.5050105	0.999895	42
10929674	2100.942791	0.4338459	0.663865	12
32743798	2101.03266	0.4483551	0.248373	5
38624039	2101.110792	0.431809	0.0025798	3
31418823	2103.959557	0.3015066	0.251163	3
18129	2104.018405	0.3304491	0.999999	5
15682	2104.083969	0.5130293	1	17
2911333	2104.926686	0.4759456	0.999987	154
12114	2105.14796	0.3802667	1	200
28302716	2106.169697	0.493098	0.154558	2
2963090	2106.956067	0.248448	0.165635	2
21185	2108.029446	0.6240289	1	646
29259585	2108.127835	0.3473292	0.442126	32
11280	2109.14421	0.2433484	1	767
30574076	2110.017737	0.4031195	0.993998	13
31396254	2110.15088	0.2432143	0.173591	10
17220541	2112.0208	0.2143013	0.087949	18
31781819	2112.030886	0.3932511	0.876276	7
12277	2113.05915	0.4337198	1	25
31775178	2114.211168	0.3401484	0.0412706	5
28301552	2115.037078	0.408835	0.893106	172
38625135	2115.052336	0.556954	0.0067835	2
31318842	2116.117197	0.47025	0.0525907	2
7996719	2117.017022	0.2689453	0.0891767	5
14437817	2117.038806	0.3145077	0.999648	5
1288	2117.130202	0.4287499	1	754
22886555	2118.016954	0.240038	0.996902	4
10183	2118.077834	0.4137903	0.993948	16
16295	2118.108159	0.2189761	1	7
1045	2122.044417	0.5581103	1	630
47195062	2122.070249	0.4459183	0.565017	2
1389	2122.175842	0.4575981	1	253
4201478	2122.93032	0.2616007	0.998717	19
31395453	2122.944242	0.2986811	0.580785	5
7997887	2124.058539	0.3356489	0.981927	7
31420093	2124.071107	0.3452613	0.998588	10
17173606	2124.932239	0.2647181	0.999993	2
62407550	2127.037948	0.5151212	0.999983	4
29257968	2129.07519	0.282535	0.974594	19
7665747	2129.14796	0.370438	1	385
44389048	2130.086375	0.2583969	0.202556	2
7996870	2131.028836	0.3996382	0.919181	3
44474671	2132.094141	0.4562742	0.0400407	2
7970176	2132.129868	0.3080345	0.999999	4
4208098	2133.110516	0.468227	0.256467	6
28300188	2133.113885	0.5490825	1	79
29258575	2133.928737	0.6388761	1	19
38702587	2135.069333	0.2590187	0.978788	2
20992092	2135.115612	0.4187481	1	2
16363	2135.185012	0.3469478	0.999988	251
30065529	2136.245825	0.5743424	0.00091759	2
30068821	2136.985914	0.461033	0.999707	6
1011	2137.040056	0.4880039	1	918
4199485	2137.040056	0.4777811	0.999997	14
11102	2139.998614	0.2860315	1	678
16587	2140.897294	0.1976073	0.951679	19
50684426	2141.234651	0.4666187	0.629413	2
30574534	2141.245882	0.2565594	0.990508	3
31775305	2142.118055	0.3350149	0.999991	7
4198790	2143.200673	0.4352276	0.889317	1
29568416	2144.172779	0.4410675	0.0764869	2
31418659	2144.268011	0.3343442	0.00784985	4
8223610	2145.008567	0.4473139	0.954008	2
31779161	2145.252027	0.3382561	0.145179	2
28301529	2146.091842	0.3554633	0.746462	9
11072	2146.183238	0.5135658	1	153
17265	2146.945112	0.3987711	1	781
61338502	2148.165003	0.2496079	0.900312	3
1024	2149.047261	0.3401224	1	1019
11404	2149.246941	0.443131	1	309
21384	2151.172064	0.3449445	1	18
18261	2151.989416	0.4203171	0.999456	2
13255	2152.150021	0.2853256	1	115
14470789	2152.163943	0.4325499	0.197363	2
11312	2152.273097	0.3582157	0.945308	31
7997082	2152.909861	0.3769168	0.934952	5
26156792	2153.013186	0.3754581	0.90321	2
4201379	2153.130202	0.5437579	1	44
31397026	2153.222065	0.3638305	0.0427895	5
28301382	2153.903307	0.4713674	0.906081	107
11008	2155.142482	0.4352832	1	509
31396892	2157.048321	0.360063	0.346526	2
7997127	2157.048978	0.5593395	0.999344	18
15214	2157.092567	0.2870531	1	70
38626752	2157.154105	0.2761992	0.0244566	2
11087	2158.185738	0.3820894	1	438
11823	2158.956343	0.4040141	1	754
4199492	2159.099676	0.7381983	1	208
30063160	2159.123475	0.1837101	0.714562	2
12538	2159.315293	0.4441128	1	247
7997827	2160.146566	0.5624165	0.999843	22
1028	2160.178924	0.3253687	1	35
24208	2161.174172	0.3637455	0.999932	7
31318501	2162.16942	0.3673056	0.015024	5
33340881	2162.205805	0.4259818	0.918615	6
11078	2162.221063	0.5499567	1	550
28302810	2162.221063	0.5400532	1	4
43171063	2162.228459	0.3317828	0.0878737	2
41201551	2165.233296	0.3337012	0.999969	1
30068835	2166.070439	0.4370805	0.867573	11
1172	2167.054455	0.3640619	1	44
29461018	2167.06522	0.3162484	0.91284	25
7996877	2167.098236	0.3661964	0.910586	2
30063303	2168.024084	0.5640039	0.853327	29
4685	2168.035972	0.4029701	1	90
31394050	2169.041116	0.4154901	0.117879	4
1466	2169.08	0.4026335	1	295
22561	2169.821892	0.2821673	0.989026	23
17520	2170.115659	0.44258	0.974397	10
39896995	2170.229327	0.3649691	0.897433	4
30574749	2171.112243	0.2708986	0.81702	9
31778512	2172.14004	0.4149618	0.993631	4
977769	2172.168372	0.4941317	0.952075	21
29036966	2172.220671	0.5147594	0.969069	18
34703564	2173.116661	0.5145105	0.717876	4
47692654	2174.968548	0.4670741	0.12838	5
30066773	2177.082395	0.312103	0.254611	4
28301540	2177.169086	0.3558569	1	96
17391	2179.094209	0.4429231	0.807828	13
1017	2181.137005	0.4539324	1	2
1132	2182.061517	0.5875325	0.999999	23
11012	2183.105038	0.4143609	1	779
4201245	2183.206139	0.4493488	0.998932	2
23394	2184.07064	0.4538933	1	93
44388583	2184.117387	0.4730161	0.991619	2
1091	2184.156461	0.4820964	0.999999	498
11663	2185.164277	0.3771723	1	146
21970	2186.15232	0.3757843	1	1
29258724	2186.966324	0.2496565	0.999506	50
12113	2187.226206	0.301385	1	95
12894	2188.062185	0.4800272	1	6
39897593	2188.128894	0.3243666	0.997906	2
31778097	2188.163943	0.4217088	0.816621	2
30063387	2189.180318	0.3377488	1	22
14752	2190.154439	0.4560097	1	15
4204696	2191.145852	0.4948909	1	197
1462	2192.11461	0.4891498	1	100
7997606	2192.997335	0.3977109	0.606018	3
33341275	2193.176759	0.4079377	0.942401	1
31396907	2194.018606	0.3795115	0.341276	4
30067136	2194.247276	0.5014421	0.999541	49
14551	2195.029579	0.4012265	1	159
1388	2195.216034	0.5138904	1	420
34780451	2196.081002	0.3285735	0.997752	4
12419	2196.132644	0.3735557	0.999842	13
9935	2196.18363	0.4847257	0.598979	6
1030	2197.210557	0.4454571	1	1037
10252	2198.092816	0.5904425	1	502
7996906	2199.256065	0.4298905	0.0558236	12
2910775	2200.148685	0.4405649	0.9999	8
7970678	2200.973242	0.2280028	0.99874	11
31775616	2201.118971	0.4136024	0.998549	2
11004	2202.069972	0.3974068	1	1020
5877	2202.118924	0.4446143	0.891761	24
31319352	2203.17484	0.4252067	0.982414	11
15772063	2204.064304	0.5066463	0.879556	2
30573069	2206.094532	0.6095586	0.988417	2
20313	2206.13026	0.3503981	0.995728	54
30068368	2207.070496	0.4079221	0.998827	26
46672201	2207.252419	0.5039197	0.999091	2
6815529	2207.885157	0.1876848	0.965132	3
46674564	2207.887848	0.1711822	1	4
14959571	2208.967775	0.4645112	0.999197	7
38626471	2209.039865	0.3949111	0.980559	8
44388710	2209.258173	0.4047713	0.0303776	3
1758	2210.096651	0.3559815	1	923
28300514	2211.012138	0.4465885	0.997677	68
30064901	2211.198553	0.3254651	0.814596	3
10929811	2212.089838	0.4443355	0.997649	111
47195045	2212.15858	0.5138598	0.127137	2
7970845	2212.308145	0.4066646	0.999503	14
11909	2213.183008	0.4442376	1	281
2911719	2213.234651	0.7318166	0.999999	48
22010	2214.227208	0.3733123	0.999502	2
8663	2215.084123	0.2642172	0.999876	38
1708	2217.088732	0.5280119	1	722
15170	2217.173411	0.3742532	0.384547	5
14508	2218.220786	0.3261226	1	69
4197726	2219.129534	0.4285598	0.652615	5
24438	2219.138075	0.2569058	0.0276865	6
31774208	2219.169754	0.3092214	0.0825544	8
18635	2219.17715	0.3821206	0.968015	127
31774499	2220.879939	0.6086954	0.997004	10
30572815	2221.060992	0.4310265	0.988053	14
7394265	2223.134344	0.481293	0.991821	7
5296	2223.216311	0.4081348	0.999963	287
51438445	2223.234938	0.2776851	0.0686682	2
21483	2224.319377	0.4830048	0.999824	6
48568535	2225.071164	0.2967754	0.995932	5
30573205	2225.180318	0.3516901	0.999997	70
26156958	2225.184344	0.45213	0.17873	2
7996394	2226.055371	0.5129531	0.446932	3
28300472	2226.123923	0.3327212	0.98426	162
20275	2226.139372	0.4430168	1	144
7969745	2226.843353	0.4590674	0.999713	15
30574858	2228.146969	0.5043244	0.555409	6
30068015	2229.191359	0.2397346	0.987595	9
14938	2230.119707	0.1980741	0.0333396	4
44474575	2231.079228	0.5063887	1	6
29568202	2231.235319	0.6141385	0.99626	10
29460514	2232.099629	0.4942275	1	38
17220575	2232.143876	0.4921111	0.998981	4
62489148	2232.190156	0.3739507	0.88531	3
3175	2232.194861	0.2974211	0.988169	22
38626846	2233.152388	0.4568675	0.825877	4
7997607	2233.170146	0.3855169	0.446471	5
31320819	2233.215262	0.4661488	0.0193824	2
63050690	2234.228268	0.3662025	1	1
21150	2235.032395	0.3202528	1	64
31317599	2235.946314	0.422038	0.998034	2
53933033	2236.0283	0.3670175	0.263316	3
31777297	2236.122196	0.5197241	0.87789	4
1139	2237.074533	0.3118996	0.998188	2
17174440	2237.143933	0.4375858	0.0460698	5
43172059	2237.199602	0.3706043	0.991942	4
34780413	2239.1115	0.5366077	0.223226	4
38703645	2239.117835	0.3664704	0.0137765	2
21462	2241.091231	0.2945268	1	3
17173763	2241.273154	0.3987646	0.609144	3
31318162	2242.0548	0.3852036	0.319793	5
32028929	2242.111633	0.4004142	0.772055	5
1562	2242.195633	0.3841341	0.99834	22
29461260	2242.232018	0.4605255	1	22
7997124	2242.941552	0.3615175	1	5
7997129	2244.148581	0.3933716	0.995735	4
7997808	2245.068388	0.4379924	0.999351	2
43832176	2245.174172	0.3489153	0.929266	2
23226	2245.225158	0.4916914	0.855779	2
31395697	2245.225815	0.4463747	0.256207	2
7997812	2245.254147	0.813832	0.80036	12
17100180	2246.144267	0.5209187	0.851438	6
28675963	2246.197943	0.5593533	1	51
15094	2246.203115	0.1933919	1	2
28300199	2247.012795	0.6334246	0.999991	105
31318086	2247.367718	0.4337714	0.0175609	6
11398	2248.123532	0.3588495	1	334
41202390	2248.192465	0.6055664	0.00805332	2
28300789	2248.228659	0.4422701	0.876305	15
29258291	2249.12147	0.4763646	0.996971	141
4208270	2251.082978	0.4999435	1	367
1023	2252.147626	0.508073	1	1027
29037214	2253.084896	0.6191358	0.999945	48
4204698	2253.9708	0.2469786	1	607
38702407	2254.120364	0.447901	0.297911	2
30068382	2255.234471	0.4184676	0.959336	4
13394608	2255.986258	0.4686253	0.999674	17
32029222	2256.076976	0.2730971	0.910052	23
46672393	2256.194861	0.4103639	0.961934	3
30067536	2256.222514	0.325547	0.0222749	9
7997075	2257.061183	0.5072007	0.408183	22
31394342	2258.180652	0.6716152	0.065096	1
12378	2259.077978	0.3802286	0.999997	272
30064518	2259.258564	0.3821551	0.0250008	6
31394666	2260.238745	0.4578072	0.942478	3
1097	2261.19424	0.5224608	0.822965	1
28301378	2262.116931	0.2501589	0.955639	29
7997084	2262.182962	0.4961316	1	185
1002	2264.191215	0.3334489	1	831
2078	2265.109858	0.3060948	0.999999	267
29257936	2265.12109	0.508195	0.838315	3
24096	2265.135012	0.4775877	1	125
34430404	2265.913288	0.5155919	0.997373	16
29258261	2266.061326	0.4325651	0.999709	92
21790	2266.13026	0.3517978	0.955216	11
62489596	2267.184546	0.7838999	0.159822	2
4202236	2268.15714	0.551384	1	47
23321	2269.1234	0.4183835	0.999933	3
31774955	2269.133761	0.3812731	0.122802	2
31418527	2270.152342	0.3077093	0.978456	3
22248	2270.154163	0.4015132	0.943228	6
4207677	2272.183734	0.7398653	1	141
26547088	2274.154439	0.4993834	0.925357	4
22723	2274.251238	0.4864437	0.965755	3
7958914	2275.181579	0.3751243	0.999999	4
10343	2276.03061	0.4321482	1	960
31418817	2276.133238	0.562475	0.99944	6
61339082	2276.173458	0.3667506	0.692043	2
28302611	2276.187189	0.3146208	0.969166	3
12663	2277.341897	0.4197212	1	254
15868	2280.084371	0.4029503	1	10
21335	2280.109524	0.4325428	1	41
11031	2280.174898	0.4204389	1	959
3230	2280.174898	0.6283364	0.951085	37
2910901	2280.258898	0.4123865	0.366693	2
6095	2281.173515	0.460557	0.654364	12
31395203	2281.294557	0.5559508	0.999866	6
7969538	2282.150327	0.4945516	0.999999	69
3127	2282.17279	0.4270217	1	309
11024	2282.205805	0.4440032	1	311
29037104	2282.234137	0.3477769	0.98916	54
42240490	2283.043626	0.3663176	0.182821	3
4200302	2283.118389	0.5423538	0.999906	2
1001	2283.139049	0.4672996	1	1030
6647	2283.146911	0.3201755	0.0193055	2
46384757	2284.064897	0.4261372	0.996812	5
28302806	2285.09566	0.4277686	0.0053339	3
12765110	2285.136941	0.4695287	0.944245	8
19792	2286.196693	0.3950619	0.916655	5
9150954	2287.215758	0.3475266	1	54
46672668	2288.084752	0.4980109	0.0543512	3
2911205	2288.110584	0.4915025	0.411155	83
31319854	2288.223573	0.3084497	0.352637	4
31778326	2289.12109	0.4923186	0.299424	3
31779449	2289.150948	0.4119992	0.99957	3
22653	2289.211616	0.4036476	0.998956	5
7997122	2289.956199	0.4313005	0.0160237	6
7997260	2290.173849	0.4443549	0.924781	16
29258426	2290.229518	0.4305112	0.158115	114
30067834	2291.213344	0.4763265	0.100881	5
1331	2291.219404	0.4652914	1	244
29460932	2291.227266	0.3036809	0.9564	12
30572892	2292.178267	0.4333014	0.324592	53
31418987	2292.233745	0.3641211	0.52867	7
